0.848	-0.395508
0.849	-0.395508
0.85	-0.395508
0.851	-0.385742
0.852	-0.385742
0.853	-0.380859
0.854	-0.375977
0.855	-0.371094
0.856	-0.361328
0.857	-0.356445
0.858	-0.34668
0.859	-0.341797
0.86	-0.332031
0.861	-0.322266
0.862	-0.3125
0.863	-0.302734
0.864	-0.292969
0.865	-0.283203
0.866	-0.273437
0.867	-0.258789
0.868	-0.249023
0.869	-0.239258
0.87	-0.224609
0.871	-0.214844
0.872	-0.200195
0.873	-0.185547
0.874	-0.170898
0.875	-0.161133
0.876	-0.146484
0.877	-0.136719
0.878	-0.117187
0.879	-0.107422
0.88	-0.097656
0.881	-0.083008
0.882	-0.073242
0.883	-0.058594
0.884	-0.048828
0.885	-0.039062
0.886	-0.029297
0.887	-0.014648
0.888	-0.009766
0.889	0
0.89	0.009766
0.891	0.014648
0.892	0.024414
0.893	0.029297
0.894	0.03418
0.895	0.039062
0.896	0.043945
0.897	0.048828
0.898	0.048828
0.899	0.048828
0.9	0.048828
0.901	0.043945
0.902	0.043945
0.903	0.043945
0.904	0.039062
0.905	0.039062
0.906	0.03418
0.907	0.029297
0.908	0.019531
0.909	0.014648
0.91	0.004883
0.911	0
0.912	-0.014648
0.913	-0.024414
0.914	-0.03418
0.915	-0.043945
0.916	-0.058594
0.917	-0.068359
0.918	-0.083008
0.919	-0.092773
0.92	-0.102539
0.921	-0.117187
0.922	-0.126953
0.923	-0.141602
0.924	-0.15625
0.925	-0.170898
0.926	-0.180664
0.927	-0.195312
0.928	-0.209961
0.929	-0.219727
0.93	-0.234375
0.931	-0.244141
0.932	-0.258789
0.933	-0.268555
0.934	-0.27832
0.935	-0.288086
0.936	-0.302734
0.937	-0.3125
0.938	-0.317383
0.939	-0.327148
0.94	-0.336914
0.941	-0.34668
0.942	-0.351562
0.943	-0.361328
0.944	-0.366211
0.945	-0.371094
0.946	-0.375977
0.947	-0.380859
0.948	-0.385742
0.949	-0.385742
0.95	-0.390625
0.951	-0.395508
0.952	-0.400391
0.953	-0.395508
0.954	-0.400391
0.955	-0.400391
0.956	-0.395508
0.957	-0.395508
0.958	-0.395508
0.959	-0.390625
0.96	-0.385742
0.961	-0.385742
0.962	-0.380859
0.963	-0.375977
0.964	-0.366211
0.965	-0.361328
0.966	-0.356445
0.967	-0.34668
0.968	-0.34668
0.969	-0.336914
0.97	-0.327148
0.971	-0.317383
0.972	-0.307617
0.973	-0.297852
0.974	-0.288086
0.975	-0.27832
0.976	-0.268555
0.977	-0.253906
0.978	-0.244141
0.979	-0.229492
0.98	-0.219727
0.981	-0.209961
0.982	-0.195312
0.983	-0.180664
0.984	-0.170898
0.985	-0.15625
0.986	-0.146484
0.987	-0.131836
0.988	-0.117187
0.989	-0.102539
0.99	-0.092773
0.991	-0.078125
0.992	-0.068359
0.993	-0.058594
0.994	-0.043945
0.995	-0.03418
